GlobalID,purpose,latitude,longitude
9044c331-786e-49dd-bc01-69cd5e17978c,Regular,-41.28855122842691,174.76809294282248
884d3edf-d63a-4ae7-b02d-7fbf24c9bbf6,Regular,-41.28847370593706,174.7679952081001
7c806312-8f17-4e16-9bdb-cf62d18e9ab1,Regular,-41.28850545171886,174.76797780623434
49107784-e321-4405-abbc-145c71298eb8,Regular,-41.2885325216271,174.7679659301784
bf905973-1f8b-4086-b5ca-0e1459230114,Regular,-41.28881189609297,174.76794434672385
0bc4a379-ef67-4a1b-a48a-06e00d4e3017,Regular,-41.2888548397849,174.7679237696355
7a6bcf5c-7497-4c68-9b33-5e72c1b307af,Regular,-41.288896545087376,174.76789837752722
f79f722b-e8bf-4d77-a53e-02bb73113afa,Regular,-41.288940886468595,174.7678721859995
5aadd798-8615-4452-9dec-b7b5bdaf4da5,Regular,-41.288975517148074,174.7677096607897
863af8b2-f332-4909-b8b4-25baf2b3ea9b,Regular,-41.28908599847342,174.76764699753272
08b8e299-ac77-406c-964d-9911ac6dc269,Regular,-41.28913818521019,174.76762232283608
fb8ac070-b927-4299-803e-fb71cddbe6f2,Regular,-41.28926053320023,174.76755563276785
02f7d8f4-7a0a-4f46-aa3c-242b7898693a,Regular,-41.289301416118256,174.76754108650343
15e7c744-0a31-4aec-846d-a20d4044693c,Regular,-41.28933871317529,174.76752513814955
ded9d1a6-a168-4414-8330-3017366c8839,Regular,-41.289373008182125,174.76751258744477
2b313e73-2663-4200-b2f3-b61ccc60f007,Residents,-41.2881546499823,174.76413288231905
16b38ee4-1522-4118-b02a-cdf2c496d8e0,Residents,-41.288117330220516,174.76414622842083
83a2f7f9-6ab9-483d-ab97-095702a24c46,Residents,-41.2878399276548,174.76428535093936
9ae26892-7bf1-4bbe-99cb-aed2d79a7fd0,Residents,-41.287747306445205,174.76432488526777
3bfb6512-bc86-4c7e-b1eb-8191dff96952,Residents,-41.28769585449473,174.7643522031246
30052e36-2cbf-4b6e-b36d-bb814eaee053,Residents,-41.287708513477845,174.76448478815138
5d908de7-351d-4a5f-8470-da732a704712,Residents,-41.28761724956159,174.76453666105488
b992f54c-0956-4903-86b6-257b95d3386f,Residents,-41.28751450268647,174.7645810485798
b857ef66-c694-4a67-adf6-ab1f01fa0753,Residents,-41.287417844226006,174.76463175121836
3a5a25e2-3068-46f9-8e39-10ae68408fcf,Residents,-41.28736636078099,174.76466111824013
7e1ec049-85a5-4dfd-98e8-e2366dfc5169,Residents,-41.28724647453063,174.76456254860048
d7862dc2-9aed-4971-a9e6-ecaae0105915,Residents,-41.2871248948889,174.76462488168676
267b8ddc-e78e-435f-ac0c-54c69780f21e,Residents,-41.28707621500058,174.76361380954316
a64a71e5-868c-4d8d-ac97-ed3d595ac42d,Residents,-41.286921545719,174.76472498995145
9dc0835d-d00b-4287-9045-139b7bbeb012,Regular,-41.28698319654112,174.76483941607842
b468f9e1-fdef-4361-b053-9b33d58fc730,Regular,-41.28693876344529,174.7648628216799
31da772f-afab-46ae-b4a9-c565a3585378,Residents,-41.28670904767008,174.76481664956614
222bf692-78d1-4d8f-a61b-e436ddcf9176,Residents,-41.286650545212716,174.76484992767726
f1e0e331-2dde-4444-888c-4a538f535faf,Residents,-41.286585859155856,174.76488303786138
5064b7b0-1ee1-49e3-8b68-b6afcae15716,Regular,-41.28629869373049,174.7648014885109
c2020381-841c-447b-84b0-40143128e0cd,Residents,-41.286361778050455,174.76462071698674
60c6dc6f-759a-4bb1-9a61-5758b0a8de6d,Residents,-41.286345669577294,174.76456185081062
4edb4aa2-76c6-4493-93f9-a56f154c3a83,Residents,-41.28629802223012,174.76439142058504
1df5939a-af54-458e-8615-af9dea9556b4,Residents,-41.286086531374764,174.76371119188775
443244c0-5c15-412e-ab3c-12591775f34d,Residents,-41.28606890793039,174.76365023503234
1d80df3f-afc0-42e8-9e76-ab1bfd67aefb,Residents,-41.28603586941939,174.7635355576944
2e186d0c-9014-4522-9c6c-5e2a3ffc5c64,Residents,-41.28597953440981,174.76413373463447
7200a617-ad2a-408c-a818-1d176e17df4f,Residents,-41.28592890301873,174.76415799914946
4c4d9849-3a13-430e-95a4-6ff508460c02,Residents,-41.28572883453687,174.76424589356768
488623cf-281a-47b6-bbd2-6e84f6308e99,Residents,-41.28567508535015,174.76412040689232
f131c89a-3e9a-4cf3-af03-cdaa3dbbaf14,Residents,-41.28560338054194,174.76415742889634
e188290c-5ebb-42b3-992a-2e91e30473b9,Residents,-41.28554823710345,174.76417337038828
62884e38-83c6-4238-a289-3bb0bf1d1ff9,Residents,-41.28560111857906,174.7643049844662
d916cbec-5302-4425-b12c-061177602257,Residents,-41.28538089219528,174.76439643669733
2288758c-654c-428b-a076-e0f098f17609,Residents,-41.28533418701899,174.76441670476416
248ef05b-56c9-4e13-b12f-ea8d3bc71de1,Residents,-41.285289107167934,174.76443189259334
fea872ec-28a1-478d-ac81-00f377d5ceed,Residents,-41.2860398912301,174.76266738824643
fd087fb5-9d0c-48fa-86dc-07831bf840c8,Residents,-41.28601350626156,174.76272408515106
12621d59-2aa6-482d-9278-02ce5b34909b,Residents,-41.285825013151715,174.76124796680946
c8c07aff-1a6f-448f-b8b3-9a06374c6ff0,Residents,-41.28578986024401,174.76132185551276
8fa9ea82-6655-454f-a649-140e9c33b0f7,Residents,-41.28575170959956,174.76138951130082
829609fe-0981-4748-9b3a-aed4706e6bc6,Residents,-41.28571821228928,174.7614562688155
244ec67c-e68a-4df6-b29b-4c6d46ea2038,Residents,-41.285677710890816,174.76152591154315
5aa10b0c-50f2-461b-9f68-da447ef95b5b,Residents,-41.2856471798493,174.7616009488439
c850bcbd-1aa5-4bd9-8833-82fd8a864566,Residents,-41.28640780672186,174.7591898125915
317d3831-7b9f-4b07-8b18-e4b0c3b72c6c,Regular,-41.28713824439625,174.75692952979156
a38a222c-a05c-451b-ae39-253b78f991fc,Residents,-41.28720070119916,174.7671773487004
97e2e741-b915-4c46-b0b0-594d0ac907e6,Residents,-41.28730396864395,174.7671923331034
88f2dd0e-5543-46e3-92a3-8282fc69246d,Residents,-41.28736405721137,174.7671948254651
d2cf6260-1fb9-402e-a23d-76968f4fe244,Residents,-41.28700753455737,174.76719696412425
f27d91e1-83be-430e-9597-68039d787500,Residents,-41.28687319274541,174.7673013676818
c37d01cd-0ecb-4c05-aaf6-e16736eddc08,Residents,-41.28680326042156,174.7673622055379
3cbe33d0-051a-4013-8146-e5bc1f67248a,Residents,-41.28671054685499,174.76745161465323
c8e0851f-7ec4-4843-bed2-e073024b1fa3,Residents,-41.2866341667588,174.76750443853322
1d387a1f-3ee4-47f3-ba93-2b9073e5e27f,Residents,-41.28660207564492,174.76751881799493
31b4c818-45f7-49b2-a4cf-3c39d622e644,Residents,-41.28656968264903,174.76753144702624
dcf3670e-3e7e-4909-af81-6cab897d7661,Residents,-41.286460975495075,174.76759254520596
af2c3a38-6684-47c7-8556-2e1de5cd5678,Residents,-41.286298177234116,174.7677954936812
4d55e3d9-6773-4ab1-9541-b090b92744ac,Residents,-41.28608309153661,174.7679586973291
3c002851-1178-4f33-9e29-706067fc4d1d,Residents,-41.2860419446628,174.76796368481152
4fa4db96-29f3-4e7c-990b-c74c9424a8df,Residents,-41.28600232631838,174.7679761184315
adfc6b60-c086-47da-a724-8a8918eb7533,Residents,-41.285671791728014,174.76806171669352
59f201fa-f8ee-4b64-a23e-d1772660f969,Residents,-41.28577030540875,174.76804390448683
0959cf38-f9e0-4146-94c6-a09c8fe43561,Residents,-41.28580699825344,174.7668943684409
fdbc5aa0-85f5-4d2a-8874-ba3a7507d050,Residents,-41.285869072440676,174.76686034229962
e3145a5e-0d96-4de8-b2cc-51add5df7da6,Residents,-41.2860612805256,174.7667443986057
10083c9f-5ef7-4594-be5b-72c588cd0201,Residents,-41.28610587477158,174.76672137508132
4e75f1a3-52ec-4d72-bb6a-b3e9e3104806,Residents,-41.28614854584753,174.76669830083029
6e81a8d7-300b-4df3-b6ed-f86c220e9f13,Regular,-41.286544687376455,174.76632901887055
e61ff0e3-e078-4bcd-a65c-18b48722bbe1,Regular,-41.286759855233186,174.7663462991988
a3f6106b-19f6-49f8-94d8-b1e9b4bd74f1,Regular,-41.28680552833697,174.76631565451234
b1a05765-119d-4621-9651-7f8a81b01cc3,Regular,-41.28694623561429,174.7662340201911
852ec962-a502-4640-bda4-556f2654f037,Regular,-41.28723208342628,174.76593216078317
95d0f104-2aa8-4dcd-bef9-cfc10d5de271,Regular,-41.287936319341256,174.76551607343862
d9beb85c-d386-45ce-ad0a-c7d28e7a9202,Regular,-41.28789156889587,174.76554929482717
f8ca45cc-275f-4d5d-abc1-fb2cf9004709,Regular,-41.28771305592522,174.76565031347994
72060abc-55fa-44f9-9c56-84f144adeac0,Regular,-41.287567463845974,174.76573691852462
d00c8220-280e-4af0-8ab0-1207344f4634,Regular,-41.28768199945037,174.7656686018387
f72af54b-7c50-4142-bf69-9659ab6d1ffa,Regular,-41.28757983136486,174.7658711364746
9ab3f5dc-d85b-4414-804d-bd80d99b9673,Regular,-41.28686400592476,174.76613999639747
580a2151-7844-4b17-9b98-8c8576d130ab,Regular,-41.2869667317183,174.76608921524544
8df0af97-1257-4bbd-8241-09a70e011200,Regular,-41.286990868875854,174.7662084475495
bad0a96d-18b4-4d46-ae49-6397e8753e7d,Residents,-41.28859382970305,174.765344153381
fa4c9369-a200-41bc-8ed4-42a2009967d2,Residents,-41.28864179799133,174.76534237172902
a7d80059-c0ec-4871-b51e-260ef9f4fd75,Residents,-41.288684638127265,174.76532199797543
f8f9b5d7-3237-4e63-99a7-c0064bb444e6,Residents,-41.28860387820073,174.76478981181478
1de91f0c-3835-482a-91a6-2a7cd55492d8,Residents,-41.288619852322405,174.76470617981363
0a39c4e3-ba6e-4fb1-b7d3-f6b30b89745a,Residents,-41.2887905972665,174.76516902955584
47384984-ac5e-4d46-b8f9-1db6ba477e0b,Residents,-41.28884401965302,174.76511408602173
c8d522fd-58ae-4bb4-a2fe-d0bb963ab938,Residents,-41.28907965908115,174.76477393284452
99835d94-348b-4131-8962-d50c7a0d344f,Residents,-41.28927695038799,174.76466545660887
5d6e2c24-7dbb-4a6d-93bc-a46557e6a990,Residents,-41.289238037520214,174.76468183593371
66bcd316-f14f-4be7-b144-b23d134992af,Residents,-41.28918649122382,174.7647153016764
4b054761-7135-483b-87af-0907e01845b2,Residents,-41.289131174883195,174.76474251562308
1c513f01-d810-4b09-90c0-928c0f493ccc,Residents,-41.28893650579773,174.76614174589272
84a18f68-1174-4f8d-b559-a8cac3b2b8c4,Residents,-41.28898042017793,174.76615215688017
fc4e1fac-b9ec-4d64-b1fb-711053d9005d,Regular,-41.30576455404292,174.76248469896274
01e86582-dc5a-4d2d-810b-200bada75a4a,Regular,-41.30577865580077,174.7624569351212
5f6c71cb-9df8-4f8d-ab34-a9ea02b71ecf,Regular,-41.30551191132715,174.76315333952596
81b8fded-6e68-4a13-9354-c9a078b9fdf8,Regular,-41.30553956585419,174.76310280010037
72cacec9-31b1-47b8-afbb-2cec203b7f0f,Regular,-41.305568664427774,174.76305042417766
a142981c-4187-4acc-b88c-3b1e160d384b,Regular,-41.30560012009108,174.76299811171722
3e799518-bc61-434e-bfb1-2b57808eb5cb,Regular,-41.30565782528893,174.76289459702457
c8ec4458-8898-44a2-a2c3-010e502f49b4,Regular,-41.305679660908055,174.7628545328638
4ae47aeb-e3ba-4453-84d0-75730a673e20,Regular,-41.30570576857339,174.76281270840175
a93db7c5-d59e-406a-9376-c091d2146436,Regular,-41.30573300952226,174.76275840561073
12b73991-4053-482e-84c8-ac21c8e48ae0,Regular,-41.305761482950324,174.76271601888973
400ca51b-90d4-40b2-94fd-9fae6274e27d,Regular,-41.30579157189951,174.7626605420891
ae2cb5c4-e4e7-4ce1-bec7-645e8495bcc5,Regular,-41.3058212369008,174.76260192780097
0c86b722-2f01-4786-a8f6-1bf8c00f35b1,Regular,-41.30585315368506,174.76255025207234
46dbe194-7fd3-4cba-b22e-a8110c476bc9,Regular,-41.30588327128625,174.762492899323
94802cd5-a983-4799-aaa5-bebb4f1c94fd,Regular,-41.305906078145746,174.76245098567898
dc86c56b-b967-4591-b624-1ad896b159e7,Regular,-41.30594131378903,174.76239814855563
9e21e5bc-89cf-4cd7-9c20-5c7b946ff17d,Regular,-41.30603057043561,174.76223606777333
a5dd9cd9-4e2b-49d2-8f32-43cb0894ea92,Regular,-41.306056272212466,174.76218985403938
0cea80b9-c073-4529-be7a-20aad8a8b8a5,Regular,-41.30597918717443,174.76211147769746
44ee2f90-72f0-41ce-a288-aa7ae6c705bf,Regular,-41.30599476073884,174.76208000017996
9596719c-298b-46a8-9fe4-b31b48ec074f,Regular,-41.30601221004566,174.76204919908227
7d518d29-a8e6-4eb7-91d2-45a0f0e42275,Regular,-41.306024368027,174.76202513584124
430a66b2-5936-4cc4-bedf-5e517b7b7e93,Regular,-41.30604317434363,174.76199812320704
522fa995-8fae-49ab-bf8e-42b24129f12a,Regular,-41.30605876610053,174.76196539666634
1fb1d4d8-b9b6-452e-8ae3-c332b2e96b0a,Regular,-41.30607141500697,174.76194009476754
0b7ca2cd-d2cb-463c-b936-907e52ee975e,Regular,-41.306090345726936,174.76190495561283
a451ba1e-891a-4c95-a1c0-74bc5c0aba39,Regular,-41.30613620815092,174.7620512876536
3b951b4c-5527-4bf9-85d2-b4ddc27b1256,Regular,-41.30617036418923,174.7619765316591
39d0be1f-0c25-456e-b60a-911161fc67fd,Regular,-41.3061998182867,174.7619316694203
40660e50-9d92-43eb-98a3-0ad505424ed4,Regular,-41.30615960302721,174.7617861152951
574988b5-da9c-45cb-be24-8ae594b093fd,Regular,-41.30617456115305,174.76176400272743
9fbaea8a-5f8a-4e0d-aebd-0a16afeb0370,Regular,-41.30618621949507,174.761741801303
82469ad1-0c9c-42b1-8e80-adf057b110a9,Regular,-41.30623038084386,174.76166043528
4d17e6a0-d318-4257-989c-717432dd8c01,Regular,-41.306242953116545,174.76164013500224
8a799401-2065-45bd-8be8-f30a1e647ebc,Regular,-41.306317096644975,174.76151016739132
39d2f590-dd32-4cb3-ac25-04520187005a,Regular,-41.3063311981752,174.76148240310116
831629ba-c986-4707-ba41-5782064d56dd,Regular,-41.30634526142751,174.76145713907982
ef5c11f2-53db-491e-8a41-6880d4b6c670,Regular,-41.30635651491243,174.76143054875172
5564cad0-8d51-4f7a-b3d5-4102cac05b54,Regular,-41.30626142901563,174.76181950223744
a6e237b7-c7f6-4817-8931-b4aa7d5d86ce,Regular,-41.30629240279506,174.76176780039285
e1091fe0-e7b0-467f-9803-15d62f7530d9,Regular,-41.30642179856547,174.7615405041801
a4831a2d-768b-4490-bf39-c50a714e9339,Regular,-41.306457716103054,174.7614739260834
e7027266-acbc-45a6-953b-ad87b6862c7a,Regular,-41.30650667673436,174.76138705898714
ec60cf0f-b330-490b-a5e5-2a5cb84d951f,Regular,-41.30653390745538,174.7613333805948
7f4b5df6-460a-49ce-8809-1b1e58a08972,Regular,-41.3065616003774,174.76128033933227
02b81234-f0fb-4b5a-a2da-9e54f4494324,Regular,-41.30658819750647,174.76123727620023
8e0f859e-a09e-4cec-9086-90280f26e802,Regular,-41.306635157819954,174.76115786007568
ff8b54a5-d6e9-463e-91d3-988942b748fd,Regular,-41.3066651694961,174.76110738358648
099dfec3-1546-4107-8f42-c85dcb419de2,Regular,-41.30643801660143,174.76128201650062
79155568-3e83-40e9-8fbd-f6475a72e4ea,Regular,-41.30653611060364,174.76109703065606
56544c1a-90e2-4a72-846e-17827cafecc1,Regular,-41.30656617876452,174.76104280255973
f0715578-f488-4267-be15-5eb87ab07c4c,Regular,-41.30659570995151,174.76099293787058
1f688829-6767-4eae-8d22-b65883d3d85a,Regular,-41.30662141124422,174.76094672323924
c7b8f911-a2e4-460f-9681-66ccf873426f,Regular,-41.30665535702334,174.7608857201241
7ec27955-b4a6-450f-9344-990496020cb1,Regular,-41.30671403264896,174.76078035143757
9adb73b3-cada-44e8-ae3d-4eee3347e698,Regular,-41.30674368716638,174.76072235992868
473bae53-45b2-481b-a9b6-1ee709aa440d,Regular,-41.30677125547726,174.76067744479695
d46f981f-79b8-4035-8e0a-168388750b01,Regular,-41.306750913232314,174.76095896441018
8bedb2de-de9c-4035-a5f2-c38225bcfa82,Regular,-41.30678055828285,174.76090159743086
6fa8c6f8-c745-4afa-b1df-5b1d75628944,Regular,-41.306808703647846,174.76084981982257
1ba087a7-c76d-4bce-82dc-614c698e3543,Regular,-41.306836396354164,174.76079677812876
38709d87-39e5-4815-a287-9889d4e3e4f8,Regular,-41.30685073594981,174.76075338476474
de9ba83c-550e-4dbc-a30b-aee333ab7be8,Regular,-41.306864143355114,174.76070933917197
39af6f29-3f00-40f6-b5d7-241eb35da033,Regular,-41.305966814939985,174.76331944990477
067c1705-0cd2-40af-b96f-83eda7201d3a,Regular,-41.3057794401001,174.76336005547645
99a3d65e-a2c9-4b97-92ff-03ed10a5831a,Regular,-41.30581729579371,174.76335169403265
ac4a10b7-ed8f-48c1-9b92-dad1a8a4938c,Regular,-41.30585987528,174.76334283515646
d92d8bb8-73aa-4070-b920-ea7a36a51fde,Regular,-41.30502654755012,174.76488202101197
9db222c6-9511-459e-bac1-6602dbca3b5c,Regular,-41.305021616763895,174.76495756248121
4e747db3-f6a3-4d14-879e-60e779925067,Regular,-41.305020176560625,174.76502069060044
59adcffb-6fce-4754-8293-674dd7171117,Regular,-41.305021075177216,174.76508513124173
08295795-994a-4bd0-8271-2acde97e7064,Residents,-41.304946385651405,174.76497367037058
15945a83-26e6-476a-8fb6-b8517d50ab59,Residents,-41.3049451311431,174.7649017152391
cff976f4-e424-4e92-8685-ce9ce9ac373d,Residents,-41.30495456610413,174.76484005344597
d46dc495-a4a1-4d68-8b58-c23a3a4d7266,Residents,-41.30496392341035,174.76478339444506
8fd04e08-d13b-43a9-a7e5-d332427cbf33,Residents,-41.304976522951875,174.76473057475664
87affd90-c2d6-4cc1-a492-6672a893e268,Regular,-41.30512482005669,174.76523927893044
41184198-e7d3-456d-94b6-769c14ac5ed6,Regular,-41.30517391291264,174.7652362255215
ce0043d8-58fb-4e7b-a882-b505671fd9e8,Regular,-41.30528431670298,174.76523294957687
97bf5809-5769-42bc-9079-9de94a05e961,Residents,-41.305247868616746,174.7653032632029
5ec68207-002f-4252-9572-1eb88dae9b47,Residents,-41.30530731249898,174.76530173973103
b132e8cc-35c8-415f-90a1-1444e8354f09,Residents,-41.305356395756675,174.7652993120218
23b837e3-afdf-4bd8-8017-2f6a55a9f71d,Residents,-41.305436573166105,174.76529897263197
0a53ca57-996a-4f5e-9ed7-36674237d777,Residents,-41.305483789371756,174.76529524390986
4788da20-4295-4ea8-bd2c-34dec6bf279a,Regular,-41.30494846268606,174.76554534845576
a136e27c-9c7f-4d7d-8051-14112bfe5abc,Regular,-41.30494935141074,174.76561041467582
3867d846-e8e9-45da-b252-827b1ac5cf5d,Regular,-41.305027299941436,174.76569382086166
25bc7e63-0179-4dc2-9853-7aaf6f73bbe8,Regular,-41.30687825643148,174.76450843864873
46272201-04d9-4809-b84a-2661a07a9949,Regular,-41.30689226081641,174.76453334585304
34ffcecc-6491-47fe-9bbd-f3abf9b90a89,Regular,-41.30690628606803,174.76455689187407
cf21d0fe-1b5a-4a9a-a250-9eaa4eb50b8d,Regular,-41.307006475612795,174.76474674731176
75e26d60-ddc4-448f-b4ee-ac37210c874b,Regular,-41.307017726251246,174.76477248937599
76748af8-0f2a-4d40-8036-62288fdff6b7,Regular,-41.307032736979515,174.7647987867881
8b14c34b-7334-4ea7-8c6f-1e174f8406cb,Regular,-41.30704536489336,174.764824112101
a4be2a30-3a9b-4c0c-9f76-3d86a8384b06,Regular,-41.30705901921591,174.7648494639149
b5912ba2-97d7-4dce-9976-61f3710682ff,Regular,-41.30889456775237,174.758261563116
ef2643f1-b965-4b97-b762-ae846fcbc7f7,Regular,-41.30890317781189,174.75830211570025
46f52627-c524-43b1-a881-4799ca1abe6a,Regular,-41.30890632753893,174.75834468250534
03b6e6a0-feab-487f-aa0c-18def57ab958,Regular,-41.30891388473456,174.75838304704493
4388e389-da66-4332-9964-ff53870cbfd5,Regular,-41.30892034599261,174.75842210245813
e61f93b2-8c9c-45fb-97df-c00e95e8ee39,Regular,-41.30892523438065,174.75845751639235
12c2edaa-ae1c-469f-8421-1910f9356678,Regular,-41.30900021750072,174.75848905296266
4d15c886-7b11-437d-bfcb-56525024c1b2,Regular,-41.30898821587836,174.7584217668209
624faee8-e4fd-436d-8e53-210eed6c8eb2,Regular,-41.30897777605564,174.75835884340844
0782a2f2-b7ea-4766-bbec-a04c2cb39d73,Regular,-41.308964611540354,174.75829656711056
70d34c3a-a198-4195-86f8-87a05e606e60,Regular,-41.30894490551433,174.75816499175448
be06e551-140b-4d07-b4f8-2f0866e2fa84,Regular,-41.30678979201323,174.7600950229906
b8cb677e-6cc9-41e8-93ad-f0e62004a786,Regular,-41.306790050263864,174.76012489656415
30d8f13b-7664-4146-b1ab-44436ae10593,Regular,-41.30679062881076,174.76015714868532
eb01006e-8495-4326-a338-3a141e217a9e,Regular,-41.30679052235568,174.76018748667323
c02e74c6-a735-47db-aeda-f28f2843da9b,Regular,-41.30679292429696,174.76021741911194
defea1c5-4738-4fd5-a8eb-9c60cc5cca47,Regular,-41.306792854080626,174.76024538694992
3f123c93-8d01-42f9-b708-a0bbfc88fc63,Regular,-41.306795198034834,174.76027910924384
171841d4-e953-4eb2-9b82-4393b634b83a,Regular,-41.30679070030549,174.76005901706506
e52f5eec-84e9-4066-862d-b7876f01ebfa,Regular,-41.307427368457134,174.77427483315455
6f39cc79-2bcf-413d-8361-2c7126b2a472,Regular,-41.30743675484238,174.77433243360755
732a03c5-3871-49de-a418-d5e495b67e98,Regular,-41.30746249665521,174.77449551528883
56c783eb-eb86-411d-b3ff-f3b48b1c173e,Regular,-41.307473410699885,174.77456507987097
60f0f3de-2931-4e6c-b79c-02bbd8f108b1,Regular,-41.307482247650746,174.77463061392638
27b548e5-f12f-46ee-846c-950e8a879f03,Regular,-41.3074927602091,174.77469846425691
ed38a9af-208b-4f17-9ff4-16aa758c0a1c,Regular,-41.30750329898702,174.77476461191543
069141a5-b204-4ca9-8951-9f253ecda416,Residents,-41.30677494270956,174.77516102972413
435178fc-c576-4624-b712-8a56d90a76e3,Residents,-41.306696672876264,174.7751560680292
f11abedd-5634-4e0c-ad5f-d8f4efcb8053,Residents,-41.306633276097756,174.7751583221967
8f558e28-d7be-4036-a44b-d0e57b023674,Residents,-41.30657209732868,174.77515552639642
ac91a03c-ac71-4828-b5dc-ddc06c2d2d3e,Residents,-41.30650105064859,174.77515416626164
66bc7311-830d-4cf3-ac18-2110721fb47b,Residents,-41.306433016004966,174.7751517530619
9853fabb-44d1-475a-a370-00d4d18d8b93,Residents,-41.306373916050205,174.77515298902046
072c38f4-cb2a-4259-810b-e7c4f2784350,Residents,-41.30900768561314,174.77624955877312
8f0f9623-2947-404f-a46b-e9c6fcfccf69,Residents,-41.30905064083421,174.77623655032184
2c4f2fb0-2d65-488d-b7ce-7934e07bc4cd,Residents,-41.309132320222744,174.77620758141418
e4882bda-ad17-4138-9ee5-17e9d27d31d0,Residents,-41.309205343294316,174.7761854659758
cd145fbc-f2b5-4fc6-89ea-82d068cdc6d7,Residents,-41.30925263716051,174.77616832138867
5c7bf213-d906-4ba6-84fb-7267e3c0c071,Residents,-41.309378252960016,174.77613204098404
be530d4e-eeb9-4480-a46e-616e2f5f50e5,Residents,-41.30946097915276,174.77610451818697
554bc111-20fe-4d75-a5cb-8a890724afad,Residents,-41.30951995955773,174.77609194341215
4ba5b54f-9f06-4c9e-92a4-0bd6e9256fb0,Residents,-41.30968220670191,174.7760368105312
64f8b8b5-7592-4058-80a7-322ca144933a,Residents,-41.309734799423865,174.77602264548943
c597ef33-ed55-4e4b-b35d-9786a2de2aef,Residents,-41.3098582559108,174.77598772272
c15e5f9f-68c4-4894-b21e-eeffbeadf5f0,Residents,-41.309910803995365,174.77597639112602
691ae16c-c033-41cc-a5eb-0833b9d4eb7c,Residents,-41.30999464258798,174.77594606339272
63bf1e3f-2588-46e4-b360-11e97d4107f1,Residents,-41.31005471353675,174.77593210122095
76a46c61-3419-489d-8090-d069f0b6407c,Residents,-41.31010628128853,174.77591507226612
cc85bd3e-5da8-4c7a-9705-c68398e957d0,Residents,-41.31018887622488,174.7758960507847
05e3a0db-6cb7-46a3-934f-545faab226ed,Residents,-41.31025657848412,174.7758723722778
773d6f55-ae21-4cc4-bfbb-5cff97df9f8f,Regular,-41.320825436150436,174.77804916823467
aee29135-3e8a-4058-a2ba-c63f6a9e6812,Regular,-41.32083283417237,174.7782181758147
172d6921-73c3-44e3-9b15-59c980f58f8a,Regular,-41.32083240247066,174.7783386059459
02e0687c-97f5-431b-9cf4-61152371ae34,Regular,-41.32083602849932,174.77842784924246
5399b92a-3fda-4a7b-9028-4b4c0bce9548,Regular,-41.32083941911035,174.7785322610082
238fb9f9-6e76-4712-9af0-71f4f20a5388,Regular,-41.320843421930384,174.7786433276156
4ef0cf18-7914-4fb8-95e5-777cc322625d,Regular,-41.32084491775516,174.77873156554483
16387897-a482-49f9-8833-e49d194cd863,Regular,-41.32084587449405,174.77880840856287
2287b3ab-0b3a-46c1-97c9-d2e25f6d0037,Regular,-41.32084709587645,174.77886818780667
e29e50ea-0f19-4da0-80a2-151020a68395,Regular,-41.320852688414995,174.7789688660904
78dca92c-7bf5-4ec6-b2e7-b09752a251aa,Regular,-41.32085584822579,174.77904197563387
04b1a822-74dc-4e51-9eab-cd5f6e3db922,Regular,-41.320857329101294,174.7791311606382
2b29d938-aa68-4921-9402-df4d02d0cbd1,Regular,-41.3208588245513,174.77921939858413
239c8b60-5fed-4c56-9084-668a1d9214f1,Regular,-41.32086487903837,174.77938268147804
cfdb1c9f-861d-4641-a29c-1b9ddfbcdc4b,Regular,-41.320867509956045,174.779489916231
bd363938-e6a1-474b-8a73-44e16b413601,Regular,-41.32087136873802,174.77956399348707
e94ca550-a30a-420b-b236-5c71c1b9444d,Regular,-41.320873739991335,174.7796418236902
d524e8ca-10b0-49cd-82ee-ebaa23fe26a4,Regular,-41.32087253776838,174.77971955545502
c84a302e-ccaa-419e-96a4-1e0f9f3561c7,Regular,-41.320877195657474,174.77983443342913
5a650235-869f-4f50-a09a-aa7bb58ea8f0,Regular,-41.32087807719185,174.77990723968472
37880626-67e0-4a20-9e42-b2ea20f8af3c,Regular,-41.3208847770893,174.7800375882826
1ff924ad-b141-4f8e-a9d5-88bf13c68cc8,Regular,-41.32088475500703,174.78013147569905
5df1531f-5e56-46e7-9ece-a1318395751f,Regular,-41.320801881100124,174.78017379216394
b1ac4c9e-b6ac-4b4f-8409-2f92cb78afb8,Regular,-41.32079941582582,174.78000965959873
8bb987f0-ea3f-4148-aadb-3510010c2d5b,Regular,-41.320793813155625,174.77986346007395
174654c6-5eef-4ab3-84c0-f30a89330790,Regular,-41.32078813251779,174.779768470131
9f4896a8-3590-4696-a0a0-150f760abbd6,Regular,-41.320779604659,174.77934906530467
4e5d7b42-5bd2-457a-b127-52ac16e2d5fe,Regular,-41.320774683351395,174.77925125012692
e35d3c6a-a4d4-4644-884a-23d20ce71493,Regular,-41.32077219455513,174.7791810048764
b2589353-ed87-4ba6-aab4-948973544ce8,Regular,-41.32076126445198,174.77887059517496
9b61741c-a31f-471f-bceb-52634e58a80b,Regular,-41.320754373957016,174.7787613474559
24e45aec-bab4-4f89-9660-a84308c1fd15,Regular,-41.32075304335212,174.7786162129654
4043a775-7102-4e23-bfb5-930189d5fad2,Regular,-41.3207515327983,174.77852892221853
17a4c61c-53b1-4014-94a3-91220983c7ee,Regular,-41.32074333636771,174.77831911303883
